Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
1413,B000490,"Bishop, Sanford D., Jr.",Democratic,Georgia,https://api.congress.gov/v3/member/B000490?format=json,2.0,,,1993.0,,,Y,,30.0,N,Y,U,130
1414,B000472,"Bingham, Jonathan B.",Democratic,New York,https://api.congress.gov/v3/member/B000472?format=json,22.0,,,1965.0,1983.0,,N,,18.0,N,Y,U,406
1415,B000463,"Bilirakis, Michael",Republican,Florida,https://api.congress.gov/v3/member/B000463?format=json,9.0,,,1983.0,2007.0,,N,,24.0,N,Y,U,312
1416,B000462,"Bilbray, James H.",Democratic,Nevada,https://api.congress.gov/v3/member/B000462?format=json,1.0,,,1987.0,1995.0,,N,,8.0,N,Y,U,39
1417,B000451,"Biester, Edward G., Jr.",Republican,Pennsylvania,https://api.congress.gov/v3/member/B000451?format=json,8.0,,,1967.0,1977.0,,N,,10.0,N,Y,U,58
1418,B000432,"Biaggi, Mario",Democratic,New York,https://api.congress.gov/v3/member/B000432?format=json,19.0,,,1969.0,1989.0,,N,,20.0,N,Y,U,753
1419,B000431,"Bevill, Tom",Democratic,Alabama,https://api.congress.gov/v3/member/B000431?format=json,4.0,,,1967.0,1997.0,,N,,30.0,N,Y,U,101
1420,B000422,"Bethune, Ed",Republican,Arkansas,https://api.congress.gov/v3/member/B000422?format=json,2.0,,,1979.0,1985.0,,N,,6.0,N,Y,U,40
1421,B000410,"Berman, Howard L.",Democratic,California,https://api.congress.gov/v3/member/B000410?format=json,28.0,,,1983.0,2013.0,,N,,30.0,N,Y,U,221
1422,B000408,"Bergland, Bob",Republican,Minnesota,https://api.congress.gov/v3/member/B000408?format=json,7.0,,,1971.0,1979.0,,N,,8.0,N,Y,U,54
1423,B000403,"Bereuter, Doug",Republican,Nebraska,https://api.congress.gov/v3/member/B000403?format=json,1.0,,,1979.0,2004.0,,N,,25.0,N,Y,U,353
1424,N000051,"Nethercutt, George R., Jr.",Republican,Washington,https://api.congress.gov/v3/member/N000051?format=json,5.0,,,1995.0,2005.0,,N,,10.0,N,Y,U,84
1425,N000032,"Nelson, Bill",Democratic,Florida,https://api.congress.gov/v3/member/N000032?format=json,,2019.0,2001.0,1979.0,1991.0,N,N,18.0,12.0,Y,Y,U,911
1426,N000028,"Nelsen, Ancher",Republican,Minnesota,https://api.congress.gov/v3/member/N000028?format=json,2.0,,,1959.0,1975.0,,N,,16.0,N,Y,U,46
1427,N000027,"Nelligan, James L.",Republican,Pennsylvania,https://api.congress.gov/v3/member/N000027?format=json,11.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,11
1428,N000019,"Nedzi, Lucien N.",Democratic,Michigan,https://api.congress.gov/v3/member/N000019?format=json,14.0,,,1961.0,1981.0,,N,,20.0,N,Y,U,85
1429,N000016,"Neal, Stephen L.",Democratic,North Carolina,https://api.congress.gov/v3/member/N000016?format=json,5.0,,,1975.0,1995.0,,N,,20.0,N,Y,U,361
1430,N000015,"Neal, Richard E.",Democratic,Massachusetts,https://api.congress.gov/v3/member/N000015?format=json,1.0,,,1989.0,,,Y,,34.0,N,Y,U,228
1431,N000009,"Natcher, William H.",Democratic,Kentucky,https://api.congress.gov/v3/member/N000009?format=json,2.0,,,1953.0,1995.0,,N,,42.0,N,Y,U,107
1432,N000005,"Napier, John L.",Republican,South Carolina,https://api.congress.gov/v3/member/N000005?format=json,6.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,15
1433,N000003,"Nagle, Dave R,",Democratic,Iowa,https://api.congress.gov/v3/member/N000003?format=json,3.0,,,1987.0,1993.0,,N,,6.0,N,Y,U,21
1434,N000002,"Nadler, Jerrold",Democratic,New York,https://api.congress.gov/v3/member/N000002?format=json,12.0,,,1991.0,,,Y,,32.0,N,Y,U,515
1435,M001134,"Myrick, Sue Wilkins",Republican,North Carolina,https://api.congress.gov/v3/member/M001134?format=json,9.0,,,1995.0,2013.0,,N,,18.0,N,Y,U,322
1436,M001132,"Myers, Michael O.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/M001132?format=json,1.0,,,1977.0,1981.0,,N,,4.0,N,Y,U,10
1437,M001130,"Myers, John T.",Republican,Indiana,https://api.congress.gov/v3/member/M001130?format=json,7.0,,,1967.0,1997.0,,N,,30.0,N,Y,U,113
1438,M001128,"Myers, Gary A.",Republican,Pennsylvania,https://api.congress.gov/v3/member/M001128?format=json,25.0,,,1975.0,1979.0,,N,,4.0,N,Y,U,69
1439,M001123,"Musto,  Raphael",Democratic,Pennsylvania,https://api.congress.gov/v3/member/M001123?format=json,11.0,,,1979.0,1981.0,,N,,2.0,N,Y,U,1
1440,M001101,"Murphy, Morgan F.",Democratic,Illinois,https://api.congress.gov/v3/member/M001101?format=json,2.0,,,1971.0,1981.0,,N,,10.0,N,Y,U,110
1441,M001098,"Murphy, John M.",Democratic,New York,https://api.congress.gov/v3/member/M001098?format=json,17.0,,,1963.0,1981.0,,N,,18.0,N,Y,U,725
1442,M001088,"Murphy, Austin J.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/M001088?format=json,20.0,,,1977.0,1995.0,,N,,18.0,N,Y,U,159
1443,M001057,"Mrazek, Robert J.",Democratic,New York,https://api.congress.gov/v3/member/M001057?format=json,3.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,81
1444,M001044,"Mottl, Ronald M.",Democratic,Ohio,https://api.congress.gov/v3/member/M001044?format=json,23.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,225
1445,M001035,"Moss, John E.",Democratic,California,https://api.congress.gov/v3/member/M001035?format=json,3.0,,,1953.0,1979.0,,N,,26.0,N,Y,U,89
1446,M001031,"Mosher, Charles A.",Republican,Ohio,https://api.congress.gov/v3/member/M001031?format=json,13.0,,,1961.0,1977.0,,N,,16.0,N,Y,U,43
1447,M000999,"Morrison, Sid",Republican,Washington,https://api.congress.gov/v3/member/M000999?format=json,4.0,,,1981.0,1993.0,,N,,12.0,N,Y,U,62
1448,M000992,"Morrison, Bruce A.",Democratic,Connecticut,https://api.congress.gov/v3/member/M000992?format=json,3.0,,,1983.0,1991.0,,N,,8.0,N,Y,U,73
1449,M000958,"Morgan, Thomas E.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/M000958?format=json,22.0,,,1945.0,1959.0,,N,,14.0,N,Y,U,72
1450,M000941,"Morella, Constance A.",Republican,Maryland,https://api.congress.gov/v3/member/M000941?format=json,8.0,,,1987.0,2003.0,,N,,16.0,N,Y,U,251
1451,M000933,"Moran, James P.",Democratic,Virginia,https://api.congress.gov/v3/member/M000933?format=json,8.0,,,1991.0,2015.0,,N,,24.0,N,Y,U,300
1452,M000930,"Moorhead, William S.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/M000930?format=json,14.0,,,1959.0,1981.0,,N,,22.0,N,Y,U,138
1453,M000926,"Moorhead, Carlos J.",Republican,California,https://api.congress.gov/v3/member/M000926?format=json,27.0,,,1973.0,1997.0,,N,,24.0,N,Y,U,194
1454,M000923,"Moore, W. Henson",Republican,Louisiana,https://api.congress.gov/v3/member/M000923?format=json,6.0,,,1975.0,1987.0,,N,,12.0,N,Y,U,102
1455,M000881,"Moody, Jim",Democratic,Wisconsin,https://api.congress.gov/v3/member/M000881?format=json,5.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,87
1456,M000865,"Montgomery, G. V. (Sonny)",Democratic,Mississippi,https://api.congress.gov/v3/member/M000865?format=json,3.0,,,1967.0,1997.0,,N,,30.0,N,Y,U,779
1457,M000860,"Monson, David S.",Republican,Utah,https://api.congress.gov/v3/member/M000860?format=json,2.0,,,1985.0,1987.0,,N,,2.0,N,Y,U,7
1458,M000845,"Mollohan, Robert H.",Democratic,West Virginia,https://api.congress.gov/v3/member/M000845?format=json,1.0,,,1953.0,1957.0,,N,,4.0,N,Y,U,101
1459,M000844,"Mollohan, Alan B.",Democratic,West Virginia,https://api.congress.gov/v3/member/M000844?format=json,1.0,,,1983.0,2011.0,,N,,28.0,N,Y,U,106
1460,M000843,"Molinari, Susan",Republican,New York,https://api.congress.gov/v3/member/M000843?format=json,13.0,,,1989.0,1999.0,,N,,10.0,N,Y,U,61
1461,M000842,"Molinari, Guy",Republican,New York,https://api.congress.gov/v3/member/M000842?format=json,14.0,,,1981.0,1991.0,,N,,10.0,N,Y,U,55
1462,M000839,"Moffett, Toby",Democratic,Connecticut,https://api.congress.gov/v3/member/M000839?format=json,6.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,59
1463,M000834,"Moakley, John Joseph",Democratic,Massachusetts,https://api.congress.gov/v3/member/M000834?format=json,9.0,,,1973.0,2001.0,,N,,28.0,N,Y,U,783
1464,M000833,"Mizell, Wilmer",Republican,North Carolina,https://api.congress.gov/v3/member/M000833?format=json,5.0,,,1969.0,1975.0,,N,,6.0,N,Y,U,29
1465,M000826,"Mitchell, Parren J.",Democratic,Maryland,https://api.congress.gov/v3/member/M000826?format=json,7.0,,,1971.0,1987.0,,N,,16.0,N,Y,U,241
1466,M000808,"Mitchell, Donald J.",Republican,New York,https://api.congress.gov/v3/member/M000808?format=json,31.0,,,1973.0,1983.0,,N,,10.0,N,Y,U,190
1467,M000799,"Minshall, William E.",Republican,Ohio,https://api.congress.gov/v3/member/M000799?format=json,23.0,,,1955.0,1975.0,,N,,20.0,N,Y,U,47
1468,M000797,"Mink, Patsy T.",Democratic,Hawaii,https://api.congress.gov/v3/member/M000797?format=json,2.0,,,1965.0,1977.0,,N,,12.0,N,Y,U,471
1469,M000796,"Minish, Joseph G.",Democratic,New Jersey,https://api.congress.gov/v3/member/M000796?format=json,11.0,,,1963.0,1985.0,,N,,22.0,N,Y,U,251
1470,M000795,"Minge, David",Democratic,Minnesota,https://api.congress.gov/v3/member/M000795?format=json,2.0,,,1993.0,2001.0,,N,,8.0,N,Y,U,66
1471,M000794,"Mineta, Norman Y.",Democratic,California,https://api.congress.gov/v3/member/M000794?format=json,15.0,,,1975.0,1997.0,,N,,22.0,N,Y,U,239
1472,M000779,"Mills, William O.",Republican,Maryland,https://api.congress.gov/v3/member/M000779?format=json,1.0,,,1971.0,1975.0,,N,,4.0,N,Y,U,11
1473,M000778,"Mills, Wilbur D.",Democratic,Arkansas,https://api.congress.gov/v3/member/M000778?format=json,2.0,,,1939.0,1977.0,,N,,38.0,N,Y,U,86
1474,M000736,"Miller, John R.",Republican,Washington,https://api.congress.gov/v3/member/M000736?format=json,1.0,,,1985.0,1993.0,,N,,8.0,N,Y,U,45
1475,M000725,"Miller, George",Democratic,California,https://api.congress.gov/v3/member/M000725?format=json,11.0,,,1975.0,2015.0,,N,,40.0,N,Y,U,606
1476,M000720,"Miller, Dan",Republican,Florida,https://api.congress.gov/v3/member/M000720?format=json,13.0,,,1993.0,2003.0,,N,,10.0,N,Y,U,48
1477,M000718,"Miller, Clarence E.",Republican,Ohio,https://api.congress.gov/v3/member/M000718?format=json,10.0,,,1967.0,1993.0,,N,,26.0,N,Y,U,137
1478,M000714,"Millender-McDonald, Juanita",Democratic,California,https://api.congress.gov/v3/member/M000714?format=json,37.0,,,1995.0,2007.0,,N,,12.0,N,Y,U,192
1479,M000708,"Milford, Dale",Democratic,Texas,https://api.congress.gov/v3/member/M000708?format=json,24.0,,,1973.0,1979.0,,N,,6.0,N,Y,U,70
1480,M000703,"Mikva, Abner J.",Democratic,Illinois,https://api.congress.gov/v3/member/M000703?format=json,10.0,,,1969.0,1973.0,,N,,4.0,N,Y,U,158
1481,M000702,"Mikulski, Barbara A.",Democratic,Maryland,https://api.congress.gov/v3/member/M000702?format=json,,2017.0,1987.0,1977.0,1987.0,N,N,30.0,10.0,Y,Y,U,612
1482,M000692,"Michel, Robert H.",Republican,Illinois,https://api.congress.gov/v3/member/M000692?format=json,18.0,,,1957.0,1995.0,,N,,38.0,N,Y,U,641
1483,M000689,"Mica, John L.",Republican,Florida,https://api.congress.gov/v3/member/M000689?format=json,7.0,,,1993.0,2017.0,,N,,24.0,N,Y,U,148
1484,M000688,"Mica, Daniel Andrew",Democratic,Florida,https://api.congress.gov/v3/member/M000688?format=json,14.0,,,1979.0,1989.0,,N,,10.0,N,Y,U,120
1485,M000129,"Margolies-Mezvinsky, Marjorie",Democratic,Pennsylvania,https://api.congress.gov/v3/member/M000129?format=json,13.0,,,1993.0,1995.0,,N,,2.0,N,Y,U,14
1486,M000686,"Mezvinsky, Edward",Democratic,Iowa,https://api.congress.gov/v3/member/M000686?format=json,1.0,,,1973.0,1977.0,,N,,4.0,N,Y,U,48
1487,M000685,"Meyner, Helen S.",Democratic,New Jersey,https://api.congress.gov/v3/member/M000685?format=json,13.0,,,1975.0,1979.0,,N,,4.0,N,Y,U,51
1488,M000684,"Meyers, Jan",Republican,Kansas,https://api.congress.gov/v3/member/M000684?format=json,3.0,,,1985.0,1997.0,,N,,12.0,N,Y,U,71
1489,M000675,"Metcalfe, Ralph H.",Democratic,Illinois,https://api.congress.gov/v3/member/M000675?format=json,1.0,,,1971.0,1979.0,,N,,8.0,N,Y,U,67
1490,M000669,"Metcalf, Jack",Republican,Washington,https://api.congress.gov/v3/member/M000669?format=json,2.0,,,1995.0,2001.0,,N,,6.0,N,Y,U,50
1491,M000635,"Melcher, John",Democratic,Montana,https://api.congress.gov/v3/member/M000635?format=json,,1989.0,1977.0,1969.0,1977.0,N,N,12.0,8.0,Y,Y,U,589
1492,M000628,"Meek, Carrie P.",Democratic,Florida,https://api.congress.gov/v3/member/M000628?format=json,17.0,,,1993.0,2003.0,,N,,10.0,N,Y,U,62
1493,M000626,"Meeds, Lloyd",Democratic,Washington,https://api.congress.gov/v3/member/M000626?format=json,2.0,,,1965.0,1979.0,,N,,14.0,N,Y,U,193
1494,M000603,"McSpadden, Clem Rogers",Democratic,Oklahoma,https://api.congress.gov/v3/member/M000603?format=json,2.0,,,1973.0,1975.0,,N,,2.0,N,Y,U,35
1495,M000590,"McNulty, Michael R.",Democratic,New York,https://api.congress.gov/v3/member/M000590?format=json,21.0,,,1989.0,2009.0,,N,,20.0,N,Y,U,101
1496,M000589,"McNulty, James F., Jr.",Democratic,Arizona,https://api.congress.gov/v3/member/M000589?format=json,5.0,,,1983.0,1985.0,,N,,2.0,N,Y,U,23
1497,M000573,"McMillen, Thomas",Democratic,Maryland,https://api.congress.gov/v3/member/M000573?format=json,4.0,,,1987.0,1993.0,,N,,6.0,N,Y,U,40
1498,M000566,"McMillan, J. Alex",Republican,North Carolina,https://api.congress.gov/v3/member/M000566?format=json,9.0,,,1985.0,1995.0,,N,,10.0,N,Y,U,39
1499,M000527,"McKinney, Stewart B.",Republican,Connecticut,https://api.congress.gov/v3/member/M000527?format=json,4.0,,,1971.0,1989.0,,N,,18.0,N,Y,U,205
1500,M000523,"McKinney, Cynthia A.",Democratic,Georgia,https://api.congress.gov/v3/member/M000523?format=json,4.0,,,1993.0,2003.0,,N,,10.0,N,Y,U,74
