Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
1659,H000439,"Hecht, Chic",Republican,Nevada,https://api.congress.gov/v3/member/H000439?format=json,,1989.0,1983.0,,,N,,6.0,,Y,N,U,78.0
1660,H000384,"Hayakawa, Samuel Ichiye",Republican,California,https://api.congress.gov/v3/member/H000384?format=json,,1983.0,1977.0,,,N,,6.0,,Y,N,U,140.0
1661,H000374,"Hawkins, Paula",Republican,Florida,https://api.congress.gov/v3/member/H000374?format=json,,1987.0,1981.0,,,N,,6.0,,Y,N,U,205.0
1662,H000346,"Hathaway, William D.",Democratic,Maine,https://api.congress.gov/v3/member/H000346?format=json,,1979.0,1973.0,1965.0,1973.0,N,N,6.0,8.0,Y,Y,U,152.0
1663,H000344,"Hatfield, Paul",Democratic,Montana,https://api.congress.gov/v3/member/H000344?format=json,,1979.0,1977.0,,,N,,2.0,,Y,N,U,5.0
1664,H000343,"Hatfield, Mark O.",Republican,Oregon,https://api.congress.gov/v3/member/H000343?format=json,,1997.0,1967.0,,,N,,30.0,,Y,N,U,761.0
1665,H000338,"Hatch, Orrin G.",Republican,Utah,https://api.congress.gov/v3/member/H000338?format=json,,2019.0,1977.0,,,N,,42.0,,Y,N,U,5992.0
1666,H000317,"Haskell, Floyd K.",Democratic,Colorado,https://api.congress.gov/v3/member/H000317?format=json,,1979.0,1973.0,,,N,,6.0,,Y,N,U,73.0
1667,H000297,"Hartke, Vance",Democratic,Indiana,https://api.congress.gov/v3/member/H000297?format=json,,1977.0,1959.0,,,N,,18.0,,Y,N,U,213.0
1668,H000291,"Hart, Philip A.",Democratic,Michigan,https://api.congress.gov/v3/member/H000291?format=json,,1977.0,1959.0,,,N,,18.0,,Y,N,U,85.0
1669,H000287,"Hart, Gary W.",Democratic,Colorado,https://api.congress.gov/v3/member/H000287?format=json,,1987.0,1975.0,,,N,,12.0,,Y,N,U,790.0
1670,H000170,"Hansen, Clifford P.",Republican,Wyoming,https://api.congress.gov/v3/member/H000170?format=json,,1979.0,1967.0,,,N,,12.0,,Y,N,U,95.0
1671,G000531,"Gurney, Edward J.",Republican,Florida,https://api.congress.gov/v3/member/G000531?format=json,,1975.0,1973.0,1963.0,1969.0,N,N,2.0,6.0,Y,Y,U,60.0
1672,G000465,"Griffin, Robert P.",Republican,Michigan,https://api.congress.gov/v3/member/G000465?format=json,,1979.0,1973.0,1957.0,1965.0,N,N,6.0,8.0,Y,Y,U,89.0
1673,G000388,"Gravel, Mike",Democratic,Alaska,https://api.congress.gov/v3/member/G000388?format=json,,1981.0,1969.0,,,N,,12.0,,Y,N,U,187.0
1674,G000352,"Graham, Bob",Democratic,Florida,https://api.congress.gov/v3/member/G000352?format=json,,2005.0,1987.0,,,N,,18.0,,Y,N,U,877.0
1675,G000333,"Gorton, Slade",Republican,Washington,https://api.congress.gov/v3/member/G000333?format=json,,1987.0,1981.0,,,N,,6.0,,Y,N,U,616.0
1676,G000267,"Goldwater, Barry",Republican,Arizona,https://api.congress.gov/v3/member/G000267?format=json,,1965.0,1953.0,,,N,,12.0,,Y,N,U,279.0
1677,G000236,"Glenn, John H., Jr.",Democratic,Ohio,https://api.congress.gov/v3/member/G000236?format=json,,1999.0,1975.0,,,N,,24.0,,Y,N,U,636.0
1678,G000072,"Garn, E. J. (Jake)",Republican,Utah,https://api.congress.gov/v3/member/G000072?format=json,,1993.0,1975.0,,,N,,18.0,,Y,N,U,386.0
1679,F000401,"Fulbright, James",Democratic,Arkansas,https://api.congress.gov/v3/member/F000401?format=json,,1947.0,1945.0,1943.0,1945.0,N,N,2.0,2.0,Y,Y,U,51.0
1680,F000439,"Frist, William H.",Republican,Tennessee,https://api.congress.gov/v3/member/F000439?format=json,,2007.0,1995.0,,,N,,12.0,,Y,N,U,548.0
1681,F000438,"Frahm, Sheila",Republican,Kansas,https://api.congress.gov/v3/member/F000438?format=json,,1997.0,1995.0,,,N,,2.0,,Y,N,U,2.0
1682,F000268,"Ford, Wendell H.",Democratic,Kentucky,https://api.congress.gov/v3/member/F000268?format=json,,1999.0,1975.0,,,N,,24.0,,Y,N,U,773.0
1683,F000245,"Fong, Hiram L.",Republican,Hawaii,https://api.congress.gov/v3/member/F000245?format=json,,1977.0,1959.0,,,N,,18.0,,Y,N,U,116.0
1684,F000061,"Feingold, Russell D.",Democratic,Wisconsin,https://api.congress.gov/v3/member/F000061?format=json,,2011.0,1993.0,,,N,,18.0,,Y,N,U,1173.0
1685,F000013,"Fannin, Paul J.",Republican,Arizona,https://api.congress.gov/v3/member/F000013?format=json,,1977.0,1965.0,,,N,,12.0,,Y,N,U,82.0
1686,F000437,"Faircloth, Lauch",Republican,North Carolina,https://api.congress.gov/v3/member/F000437?format=json,,1999.0,1993.0,,,N,,6.0,,Y,N,U,166.0
1687,E000284,"Exon, J. James",Democratic,Nebraska,https://api.congress.gov/v3/member/E000284?format=json,,1997.0,1979.0,,,N,,18.0,,Y,N,U,406.0
1688,E000236,"Evans, Daniel J.",Republican,Washington,https://api.congress.gov/v3/member/E000236?format=json,,1989.0,1983.0,,,N,,6.0,,Y,N,U,193.0
1689,E000211,"Ervin, Sam J., Jr.",Democratic,North Carolina,https://api.congress.gov/v3/member/E000211?format=json,,1975.0,1973.0,1945.0,1947.0,N,N,2.0,2.0,Y,Y,U,87.0
1690,E000018,"Eastland, James O.",Democratic,Mississippi,https://api.congress.gov/v3/member/E000018?format=json,,1979.0,1941.0,,,N,,38.0,,Y,N,U,129.0
1691,E000017,"East, John P.",Republican,North Carolina,https://api.congress.gov/v3/member/E000017?format=json,,1987.0,1981.0,,,N,,6.0,,Y,N,U,80.0
1692,E000004,"Eagleton, Thomas F.",Democratic,Missouri,https://api.congress.gov/v3/member/E000004?format=json,,1987.0,1967.0,,,N,,20.0,,Y,N,U,271.0
1693,D000574,"Durkin, John A.",Democratic,New Hampshire,https://api.congress.gov/v3/member/D000574?format=json,,1981.0,1975.0,,,N,,6.0,,Y,N,U,129.0
1694,D000409,"Dominick, Peter H.",Republican,Colorado,https://api.congress.gov/v3/member/D000409?format=json,,1975.0,1973.0,1961.0,1963.0,N,N,2.0,2.0,Y,Y,U,53.0
1695,D000407,"Domenici, Pete V.",Republican,New Mexico,https://api.congress.gov/v3/member/D000407?format=json,,2009.0,1973.0,,,N,,36.0,,Y,N,U,1726.0
1696,D000401,"Dole, Robert J.",Republican,Kansas,https://api.congress.gov/v3/member/D000401?format=json,,1997.0,1969.0,1961.0,1969.0,N,N,28.0,8.0,Y,Y,U,2456.0
1697,D000366,"Dixon, Alan J.",Democratic,Illinois,https://api.congress.gov/v3/member/D000366?format=json,,1993.0,1981.0,,,N,,12.0,,Y,N,U,341.0
1698,D000259,"Denton, Jeremiah",Republican,Alabama,https://api.congress.gov/v3/member/D000259?format=json,,1987.0,1981.0,,,N,,6.0,,Y,N,U,149.0
1699,D000185,"DeConcini, Dennis",Democratic,Arizona,https://api.congress.gov/v3/member/D000185?format=json,,1995.0,1977.0,,,N,,18.0,,Y,N,U,956.0
1700,D000030,"Danforth, John C.",Republican,Missouri,https://api.congress.gov/v3/member/D000030?format=json,,1995.0,1977.0,,,N,,18.0,,Y,N,U,692.0
1701,D000018,"D'Amato, Alfonse",Republican,New York,https://api.congress.gov/v3/member/D000018?format=json,,1999.0,1981.0,,,N,,18.0,,Y,N,U,1169.0
1702,C001006,"Curtis, Carl T.",Republican,Nebraska,https://api.congress.gov/v3/member/C001006?format=json,,1979.0,1955.0,1939.0,1955.0,N,N,24.0,16.0,Y,Y,U,160.0
1703,C000877,"Cranston, Alan",Democratic,California,https://api.congress.gov/v3/member/C000877?format=json,,1993.0,1969.0,,,N,,24.0,,Y,N,U,1262.0
1704,C000813,"Coverdell, Paul",Republican,Georgia,https://api.congress.gov/v3/member/C000813?format=json,,2000.0,1993.0,,,N,,7.0,,Y,N,U,252.0
1705,C000705,"Conrad, Kent",Democratic,North Dakota,https://api.congress.gov/v3/member/C000705?format=json,,2013.0,1987.0,,,N,,26.0,,Y,N,U,609.0
1706,N000147,"Norton, Eleanor Holmes",Democratic,District of Columbia,https://api.congress.gov/v3/member/N000147?format=json,,,,1991.0,,,Y,,32.0,N,Y,U,927.0
1707,N000127,"Nolan, Richard M.",Democratic,Minnesota,https://api.congress.gov/v3/member/N000127?format=json,8.0,,,1975.0,1981.0,,N,,6.0,N,Y,U,230.0
1708,N000113,"Nix, Robert N. C.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/N000113?format=json,2.0,,,1957.0,1979.0,,N,,22.0,N,Y,U,148.0
1709,N000106,"Nielson, Howard C.",Republican,Utah,https://api.congress.gov/v3/member/N000106?format=json,3.0,,,1983.0,1991.0,,N,,8.0,N,Y,U,53.0
1710,N000094,"Nichols, Dick",Republican,Kansas,https://api.congress.gov/v3/member/N000094?format=json,5.0,,,1991.0,1993.0,,N,,2.0,N,Y,U,5.0
1711,N000095,"Nichols, Bill",Democratic,Alabama,https://api.congress.gov/v3/member/N000095?format=json,3.0,,,1967.0,1989.0,,N,,22.0,N,Y,U,141.0
1712,N000081,"Ney, Robert W.",Republican,Ohio,https://api.congress.gov/v3/member/N000081?format=json,18.0,,,1995.0,2007.0,,N,,12.0,N,Y,U,130.0
1713,N000054,"Neumann, Mark W.",Republican,Wisconsin,https://api.congress.gov/v3/member/N000054?format=json,1.0,,,1995.0,1999.0,,N,,4.0,N,Y,U,30.0
1714,C000567,"Cochran, Thad",Republican,Mississippi,https://api.congress.gov/v3/member/C000567?format=json,,2018.0,1979.0,1973.0,1979.0,N,N,39.0,6.0,Y,Y,U,810.0
1715,C000448,"Clark, Dick",Democratic,Iowa,https://api.congress.gov/v3/member/C000448?format=json,,1979.0,1973.0,,,N,,6.0,,Y,N,U,69.0
1716,C000388,"Church, Frank",Democratic,Idaho,https://api.congress.gov/v3/member/C000388?format=json,,1981.0,1957.0,,,N,,24.0,,Y,N,U,291.0
1717,C000356,"Chiles, Lawton",Democratic,Florida,https://api.congress.gov/v3/member/C000356?format=json,,1989.0,1971.0,,,N,,18.0,,Y,N,U,433.0
1718,C000269,"Chafee, John H.",Republican,Rhode Island,https://api.congress.gov/v3/member/C000269?format=json,,1999.0,1977.0,,,N,,22.0,,Y,N,U,846.0
1719,C000220,"Case, Clifford P.",Republican,New Jersey,https://api.congress.gov/v3/member/C000220?format=json,,1979.0,1955.0,1945.0,1955.0,N,N,24.0,10.0,Y,Y,U,53.0
1720,C000120,"Cannon, Howard W.",Democratic,Nevada,https://api.congress.gov/v3/member/C000120?format=json,,1983.0,1959.0,,,N,,24.0,,Y,N,U,425.0
1721,B001209,"Byrd, Harry F.,  Jr.",Independent,Virginia,https://api.congress.gov/v3/member/B001209?format=json,,1983.0,1965.0,,,N,,18.0,,Y,N,U,52.0
1722,B001210,"Byrd, Robert C.",Democratic,West Virginia,https://api.congress.gov/v3/member/B001210?format=json,,2010.0,1959.0,1953.0,1959.0,N,N,51.0,6.0,Y,Y,U,1501.0
1723,B001126,"Burns, Conrad R.",Republican,Montana,https://api.congress.gov/v3/member/B001126?format=json,,2007.0,1989.0,,,N,,18.0,,Y,N,U,406.0
1724,B001077,"Burdick, Quentin N.",Democratic,North Dakota,https://api.congress.gov/v3/member/B001077?format=json,,1993.0,1959.0,,,N,,34.0,,Y,N,U,329.0
1725,B001076,"Burdick, Jocelyn",Democratic,North Dakota,https://api.congress.gov/v3/member/B001076?format=json,,1993.0,1991.0,,,N,,2.0,,Y,N,U,
1726,B001057,"Bumpers, Dale",Democratic,Arkansas,https://api.congress.gov/v3/member/B001057?format=json,,1999.0,1975.0,,,N,,24.0,,Y,N,U,727.0
1727,B001026,"Buckley, James L.",Republican,New York,https://api.congress.gov/v3/member/B001026?format=json,,1977.0,1971.0,,,N,,6.0,,Y,N,U,96.0
1728,B000993,"Bryan, Richard H.",Democratic,Nevada,https://api.congress.gov/v3/member/B000993?format=json,,2001.0,1989.0,,,N,,12.0,,Y,N,U,455.0
1729,B000871,"Brooke, Edward W.",Republican,Massachusetts,https://api.congress.gov/v3/member/B000871?format=json,,1979.0,1967.0,,,N,,12.0,,Y,N,U,120.0
1730,B000851,"Brock, Bill",Republican,Tennessee,https://api.congress.gov/v3/member/B000851?format=json,,1977.0,1971.0,1963.0,1971.0,N,N,6.0,8.0,Y,Y,U,95.0
1731,B000756,"Brady, Nicholas",Republican,New Jersey,https://api.congress.gov/v3/member/B000756?format=json,,1983.0,1981.0,,,N,,2.0,,Y,N,U,3.0
1732,B001225,"Bradley, Bill",Democratic,New Jersey,https://api.congress.gov/v3/member/B001225?format=json,,1997.0,1979.0,,,N,,18.0,,Y,N,U,572.0
1733,B000647,"Boschwitz, Rudy",Republican,Minnesota,https://api.congress.gov/v3/member/B000647?format=json,,1991.0,1979.0,,,N,,12.0,,Y,N,U,430.0
1734,B000639,"Boren, David L.",Democratic,Oklahoma,https://api.congress.gov/v3/member/B000639?format=json,,1995.0,1979.0,,,N,,16.0,,Y,N,U,350.0
1735,B000611,"Bond, Christopher S.",Republican,Missouri,https://api.congress.gov/v3/member/B000611?format=json,,2011.0,1987.0,,,N,,24.0,,Y,N,U,703.0
1736,B000468,"Bingaman, Jeff",Democratic,New Mexico,https://api.congress.gov/v3/member/B000468?format=json,,2013.0,1983.0,,,N,,30.0,,Y,N,U,1718.0
1737,B000444,"Biden, Joseph R., Jr.",Democratic,Delaware,https://api.congress.gov/v3/member/B000444?format=json,,2009.0,1973.0,,,N,,36.0,,Y,N,U,1071.0
1738,B000436,"Bible, Alan",Democratic,Nevada,https://api.congress.gov/v3/member/B000436?format=json,,1975.0,1953.0,,,N,,22.0,,Y,N,U,33.0
1739,W000154,"Warner, John",Republican,Virginia,https://api.congress.gov/v3/member/W000154?format=json,,2009.0,1979.0,,,N,,30.0,,Y,N,U,953.0
1740,S001142,"Smith, Gordon H.",Republican,Oregon,https://api.congress.gov/v3/member/S001142?format=json,,2009.0,1997.0,,,N,,12.0,,Y,N,U,505.0
1741,L000035,"Lincoln, Blanche L.",Democratic,Arkansas,https://api.congress.gov/v3/member/L000035?format=json,,2011.0,1999.0,1993.0,1997.0,N,N,12.0,4.0,Y,Y,U,466.0
1742,L000550,"Landrieu, Mary L.",Democratic,Louisiana,https://api.congress.gov/v3/member/L000550?format=json,,2015.0,1997.0,,,N,,18.0,,Y,N,F,1080.0
1743,M001160,"Moore, Gwen",Democratic,Wisconsin,https://api.congress.gov/v3/member/M001160?format=json,4.0,,,2005.0,,,Y,,18.0,N,Y,F,235.0
1744,R000578,"Reichert, David G.",Republican,Washington,https://api.congress.gov/v3/member/R000578?format=json,8.0,,,2005.0,2019.0,,N,,14.0,N,Y,M,170.0
1745,M001159,"McMorris Rodgers, Cathy",Republican,Washington,https://api.congress.gov/v3/member/M001159?format=json,5.0,,,2005.0,,,Y,,18.0,N,Y,F,187.0
1746,D000605,"Drake, Thelma D.",Republican,Virginia,https://api.congress.gov/v3/member/D000605?format=json,2.0,,,2005.0,2009.0,,N,,4.0,N,Y,F,29.0
1747,C001063,"Cuellar, Henry",Democratic,Texas,https://api.congress.gov/v3/member/C001063?format=json,28.0,,,2005.0,,,Y,,18.0,N,Y,M,111.0
1748,M001158,"Marchant, Kenny",Republican,Texas,https://api.congress.gov/v3/member/M001158?format=json,24.0,,,2005.0,2021.0,,N,,16.0,N,Y,M,65.0
1749,C001062,"Conaway, K. Michael",Republican,Texas,https://api.congress.gov/v3/member/C001062?format=json,11.0,,,2005.0,2021.0,,N,,16.0,N,Y,M,137.0
1750,M001157,"McCaul, Michael T.",Republican,Texas,https://api.congress.gov/v3/member/M001157?format=json,10.0,,,2005.0,,,Y,,18.0,N,Y,M,220.0
