Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
2160,D000424,"Dooley, Calvin M.",Democratic,California,https://api.congress.gov/v3/member/D000424?format=json,20.0,,,1991.0,2005.0,,N,,14.0,N,Y,U,40.0
2161,D000419,"Donohue, Harold D.",Democratic,Massachusetts,https://api.congress.gov/v3/member/D000419?format=json,3.0,,,1947.0,1975.0,,N,,28.0,N,Y,U,25.0
2162,D000399,"Doggett, Lloyd",Democratic,Texas,https://api.congress.gov/v3/member/D000399?format=json,37.0,,,1995.0,,,Y,,28.0,N,Y,U,227.0
2163,D000388,"Dodd, Christopher J.",Democratic,Connecticut,https://api.congress.gov/v3/member/D000388?format=json,,2011.0,1981.0,1975.0,1981.0,N,N,30.0,6.0,Y,Y,U,1455.0
2164,D000373,"Dixon, Julian C.",Democratic,California,https://api.congress.gov/v3/member/D000373?format=json,32.0,,,1979.0,2003.0,,N,,24.0,N,Y,U,86.0
2165,D000359,"DioGuardi, Joseph J.",Republican,New York,https://api.congress.gov/v3/member/D000359?format=json,20.0,,,1985.0,1989.0,,N,,4.0,N,Y,U,78.0
2166,D000355,"Dingell, John D.",Democratic,Michigan,https://api.congress.gov/v3/member/D000355?format=json,12.0,,,1955.0,2015.0,,N,,60.0,N,Y,U,685.0
2167,D000344,"Diggs, Charles C., Jr.",Democratic,Michigan,https://api.congress.gov/v3/member/D000344?format=json,13.0,,,1955.0,1981.0,,N,,26.0,N,Y,U,129.0
2168,D000327,"Dicks, Norman D.",Democratic,Washington,https://api.congress.gov/v3/member/D000327?format=json,6.0,,,1977.0,2013.0,,N,,36.0,N,Y,U,194.0
2169,D000326,"Dickinson, William L.",Republican,Alabama,https://api.congress.gov/v3/member/D000326?format=json,2.0,,,1965.0,1993.0,,N,,28.0,N,Y,U,161.0
2170,D000312,"Dickey, Jay",Republican,Arkansas,https://api.congress.gov/v3/member/D000312?format=json,4.0,,,1993.0,2001.0,,N,,8.0,N,Y,U,32.0
2171,D000299,"Diaz-Balart, Lincoln",Republican,Florida,https://api.congress.gov/v3/member/D000299?format=json,21.0,,,1993.0,2011.0,,N,,18.0,N,Y,U,173.0
2172,D000279,"Devine, Samuel L.",Republican,Ohio,https://api.congress.gov/v3/member/D000279?format=json,12.0,,,1959.0,1981.0,,N,,22.0,N,Y,U,95.0
2173,D000275,"Deutsch, Peter",Democratic,Florida,https://api.congress.gov/v3/member/D000275?format=json,20.0,,,1993.0,2005.0,,N,,12.0,N,Y,U,61.0
2174,D000269,"Derwinski, Edward J.",Republican,Illinois,https://api.congress.gov/v3/member/D000269?format=json,4.0,,,1959.0,1983.0,,N,,24.0,N,Y,U,166.0
2175,D000267,"Derrick, Butler C.",Democratic,South Carolina,https://api.congress.gov/v3/member/D000267?format=json,3.0,,,1975.0,1995.0,,N,,20.0,N,Y,U,354.0
2176,D000255,"Dent, John H.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/D000255?format=json,21.0,,,1957.0,1979.0,,N,,22.0,N,Y,U,156.0
2177,D000241,"Dennis, David W.",Republican,Indiana,https://api.congress.gov/v3/member/D000241?format=json,10.0,,,1969.0,1975.0,,N,,6.0,N,Y,U,12.0
2178,D000234,"Denholm, Frank E.",Democratic,South Dakota,https://api.congress.gov/v3/member/D000234?format=json,1.0,,,1971.0,1975.0,,N,,4.0,N,Y,U,43.0
2179,D000231,"DeNardis, Lawrence J.",Republican,Connecticut,https://api.congress.gov/v3/member/D000231?format=json,3.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,7.0
2180,D000222,"Dellums, Ronald V.",Democratic,California,https://api.congress.gov/v3/member/D000222?format=json,9.0,,,1971.0,1999.0,,N,,28.0,N,Y,U,490.0
2181,D000220,"Dellenback, John",Republican,Oregon,https://api.congress.gov/v3/member/D000220?format=json,4.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,39.0
2182,D000216,"DeLauro, Rosa L.",Democratic,Connecticut,https://api.congress.gov/v3/member/D000216?format=json,3.0,,,1991.0,,,Y,,32.0,N,Y,U,565.0
2183,D000211,"Delaney, James J.",Democratic,New York,https://api.congress.gov/v3/member/D000211?format=json,9.0,,,1945.0,1979.0,,N,,34.0,N,Y,U,183.0
2184,D000183,"Deckard, Joel",Republican,Indiana,https://api.congress.gov/v3/member/D000183?format=json,8.0,,,1979.0,1983.0,,N,,4.0,N,Y,U,6.0
2185,D000168,"Deal, Nathan",Republican,Georgia,https://api.congress.gov/v3/member/D000168?format=json,9.0,,,1993.0,2010.0,,N,,17.0,N,Y,U,94.0
2186,D000203,"de la Garza, E.",Democratic,Texas,https://api.congress.gov/v3/member/D000203?format=json,15.0,,,1965.0,1997.0,,N,,32.0,N,Y,U,411.0
2187,D000209,"de Lugo, Ron",Democratic,Virgin Islands,https://api.congress.gov/v3/member/D000209?format=json,,,,1973.0,1979.0,,N,,6.0,N,Y,U,124.0
2188,D000136,"Davis, Tom",Republican,Virginia,https://api.congress.gov/v3/member/D000136?format=json,11.0,,,1995.0,2008.0,,N,,13.0,N,Y,U,222.0
2189,D000131,"Davis, Robert W.",Republican,Michigan,https://api.congress.gov/v3/member/D000131?format=json,11.0,,,1979.0,1993.0,,N,,14.0,N,Y,U,157.0
2190,D000125,"Davis, Mendel J.",Democratic,South Carolina,https://api.congress.gov/v3/member/D000125?format=json,1.0,,,1971.0,1981.0,,N,,10.0,N,Y,U,60.0
2191,D000122,"Davis, John W.",Democratic,Georgia,https://api.congress.gov/v3/member/D000122?format=json,7.0,,,1961.0,1975.0,,N,,14.0,N,Y,U,57.0
2192,D000106,"Davis, Jack",Republican,Illinois,https://api.congress.gov/v3/member/D000106?format=json,4.0,,,1987.0,1989.0,,N,,2.0,N,Y,U,12.0
2193,D000102,"Davis, Glenn R.",Republican,Wisconsin,https://api.congress.gov/v3/member/D000102?format=json,9.0,,,1947.0,1957.0,,N,,10.0,N,Y,U,14.0
2194,D000065,"Daub, Hal",Republican,Nebraska,https://api.congress.gov/v3/member/D000065?format=json,2.0,,,1981.0,1989.0,,N,,8.0,N,Y,U,97.0
2195,D000051,"Darden, George (Buddy)",Democratic,Georgia,https://api.congress.gov/v3/member/D000051?format=json,7.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,61.0
2196,D000046,"Danner, Pat",Democratic,Missouri,https://api.congress.gov/v3/member/D000046?format=json,6.0,,,1993.0,2001.0,,N,,8.0,N,Y,U,19.0
2197,D000044,"Dannemeyer, William E.",Republican,California,https://api.congress.gov/v3/member/D000044?format=json,39.0,,,1979.0,1993.0,,N,,14.0,N,Y,U,213.0
2198,D000043,"Danielson, George E.",Democratic,California,https://api.congress.gov/v3/member/D000043?format=json,30.0,,,1971.0,1983.0,,N,,12.0,N,Y,U,273.0
2199,D000041,"Daniels, Dominick V.",Democratic,New Jersey,https://api.congress.gov/v3/member/D000041?format=json,14.0,,,1959.0,1977.0,,N,,18.0,N,Y,U,137.0
2200,D000038,"Daniel, W. C. (Dan)",Democratic,Virginia,https://api.congress.gov/v3/member/D000038?format=json,5.0,,,1969.0,1989.0,,N,,20.0,N,Y,U,83.0
2201,D000037,"Daniel, Robert W., Jr.",Republican,Virginia,https://api.congress.gov/v3/member/D000037?format=json,4.0,,,1973.0,1983.0,,N,,10.0,N,Y,U,46.0
2202,D000017,"D'Amours, Norman E.",Democratic,New Hampshire,https://api.congress.gov/v3/member/D000017?format=json,1.0,,,1975.0,1985.0,,N,,10.0,N,Y,U,99.0
2203,C000994,"Cunningham, Randy (Duke)",Republican,California,https://api.congress.gov/v3/member/C000994?format=json,50.0,,,1991.0,2007.0,,N,,16.0,N,Y,U,121.0
2204,C000992,"Cunningham, John E. (Jack)",Republican,Washington,https://api.congress.gov/v3/member/C000992?format=json,7.0,,,1977.0,1979.0,,N,,2.0,N,Y,U,20.0
2205,C000984,"Cummings, Elijah E.",Democratic,Maryland,https://api.congress.gov/v3/member/C000984?format=json,7.0,,,1995.0,2019.0,,N,,24.0,N,Y,U,225.0
2206,C000979,"Culver, John C.",Democratic,Iowa,https://api.congress.gov/v3/member/C000979?format=json,,1981.0,1975.0,1965.0,1975.0,N,N,6.0,10.0,Y,Y,U,109.0
2207,C000962,"Cubin, Barbara",Republican,Wyoming,https://api.congress.gov/v3/member/C000962?format=json,,,,1995.0,2009.0,,N,,14.0,N,Y,U,104.0
2208,C000925,"Cronin, Paul W.",Republican,Massachusetts,https://api.congress.gov/v3/member/C000925?format=json,5.0,,,1973.0,1975.0,,N,,2.0,N,Y,U,72.0
2209,C000919,"Crockett, George W., Jr.",Democratic,Michigan,https://api.congress.gov/v3/member/C000919?format=json,13.0,,,1979.0,1991.0,,N,,12.0,N,Y,U,28.0
2210,C000903,"Cremeans, Frank A.",Republican,Ohio,https://api.congress.gov/v3/member/C000903?format=json,6.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,9.0
2211,C000873,"Crane, Philip M.",Republican,Illinois,https://api.congress.gov/v3/member/C000873?format=json,8.0,,,1969.0,2005.0,,N,,36.0,N,Y,U,797.0
2212,C000871,"Crane, Daniel B.",Republican,Illinois,https://api.congress.gov/v3/member/C000871?format=json,19.0,,,1979.0,1985.0,,N,,6.0,N,Y,U,32.0
2213,L000417,"Long, Gillis W.",Democratic,Louisiana,https://api.congress.gov/v3/member/L000417?format=json,8.0,,,1963.0,1965.0,,N,,2.0,N,Y,U,170.0
2214,L000413,"Long, Clarence D.",Democratic,Maryland,https://api.congress.gov/v3/member/L000413?format=json,2.0,,,1963.0,1985.0,,N,,22.0,N,Y,U,250.0
2215,L000411,"Long, Cathy (Mrs. Gillis)",Democratic,Louisiana,https://api.congress.gov/v3/member/L000411?format=json,8.0,,,1985.0,1987.0,,N,,2.0,N,Y,U,1.0
2216,L000397,"Lofgren, Zoe",Democratic,California,https://api.congress.gov/v3/member/L000397?format=json,18.0,,,1995.0,,,Y,,28.0,N,Y,U,337.0
2217,L000396,"Loeffler, Tom",Republican,Texas,https://api.congress.gov/v3/member/L000396?format=json,21.0,,,1979.0,1987.0,,N,,8.0,N,Y,U,24.0
2218,L000554,"LoBiondo, Frank A.",Republican,New Jersey,https://api.congress.gov/v3/member/L000554?format=json,2.0,,,1995.0,2019.0,,N,,24.0,N,Y,U,126.0
2219,L000381,"Lloyd, Marilyn",Democratic,Tennessee,https://api.congress.gov/v3/member/L000381?format=json,3.0,,,1975.0,1995.0,,N,,20.0,N,Y,U,345.0
2220,L000379,"Lloyd, James F.",Democratic,California,https://api.congress.gov/v3/member/L000379?format=json,35.0,,,1975.0,1981.0,,N,,6.0,N,Y,U,68.0
2221,L000371,"Livingston, Bob",Republican,Louisiana,https://api.congress.gov/v3/member/L000371?format=json,1.0,,,1977.0,2001.0,,N,,24.0,N,Y,U,147.0
2222,L000360,"Litton, Jerry",Democratic,Missouri,https://api.congress.gov/v3/member/L000360?format=json,6.0,,,1973.0,1977.0,,N,,4.0,N,Y,U,220.0
2223,L000342,"Lipinski, William O.",Democratic,Illinois,https://api.congress.gov/v3/member/L000342?format=json,3.0,,,1983.0,2005.0,,N,,22.0,N,Y,U,138.0
2224,L000321,"Linder, John",Republican,Georgia,https://api.congress.gov/v3/member/L000321?format=json,7.0,,,1993.0,2011.0,,N,,18.0,N,Y,U,199.0
2225,L000305,"Lightfoot, Jim",Republican,Iowa,https://api.congress.gov/v3/member/L000305?format=json,3.0,,,1985.0,1997.0,,N,,12.0,N,Y,U,78.0
2226,L000295,"Lewis, Thomas F.",Republican,Florida,https://api.congress.gov/v3/member/L000295?format=json,16.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,75.0
2227,L000293,"Lewis, Ron",Republican,Kentucky,https://api.congress.gov/v3/member/L000293?format=json,2.0,,,1993.0,2009.0,,N,,16.0,N,Y,U,85.0
2228,L000287,"Lewis, John",Democratic,Georgia,https://api.congress.gov/v3/member/L000287?format=json,5.0,,,1987.0,2020.0,,N,,33.0,N,Y,U,371.0
2229,L000274,"Lewis, Jerry",Republican,California,https://api.congress.gov/v3/member/L000274?format=json,41.0,,,1979.0,2013.0,,N,,34.0,N,Y,U,157.0
2230,L000267,"Levy, David A.",Republican,New York,https://api.congress.gov/v3/member/L000267?format=json,4.0,,,1993.0,1995.0,,N,,2.0,N,Y,U,9.0
2231,L000264,"Levine, Mel",Democratic,California,https://api.congress.gov/v3/member/L000264?format=json,27.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,133.0
2232,L000263,"Levin, Sander M.",Democratic,Michigan,https://api.congress.gov/v3/member/L000263?format=json,9.0,,,1983.0,2019.0,,N,,36.0,N,Y,U,217.0
2233,L000243,"Lent, Norman F.",Republican,New York,https://api.congress.gov/v3/member/L000243?format=json,4.0,,,1971.0,1993.0,,N,,22.0,N,Y,U,342.0
2234,L000237,"Leland, Mickey",Democratic,Texas,https://api.congress.gov/v3/member/L000237?format=json,18.0,,,1979.0,1991.0,,N,,12.0,N,Y,U,141.0
2235,L000226,"Lehman, William",Democratic,Florida,https://api.congress.gov/v3/member/L000226?format=json,17.0,,,1973.0,1993.0,,N,,20.0,N,Y,U,333.0
2236,L000225,"Lehman, Richard H.",Democratic,California,https://api.congress.gov/v3/member/L000225?format=json,19.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,83.0
2237,L000221,"Leggett, Robert L.",Democratic,California,https://api.congress.gov/v3/member/L000221?format=json,4.0,,,1963.0,1979.0,,N,,16.0,N,Y,U,169.0
2238,L000561,"LeFante, Joseph A.",Democratic,New Jersey,https://api.congress.gov/v3/member/L000561?format=json,14.0,,,1977.0,1979.0,,N,,2.0,N,Y,U,15.0
2239,L000192,"Lee, Gary A.",Republican,New York,https://api.congress.gov/v3/member/L000192?format=json,33.0,,,1979.0,1983.0,,N,,4.0,N,Y,U,20.0
2240,L000187,"Lederer, Raymond F.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/L000187?format=json,3.0,,,1977.0,1983.0,,N,,6.0,N,Y,U,55.0
2241,L000547,"LeBoutillier, John",Republican,New York,https://api.congress.gov/v3/member/L000547?format=json,6.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,12.0
2242,L000180,"Leath, Marvin",Democratic,Texas,https://api.congress.gov/v3/member/L000180?format=json,11.0,,,1979.0,1991.0,,N,,12.0,N,Y,U,47.0
2243,L000169,"Leach, James A.",Republican,Iowa,https://api.congress.gov/v3/member/L000169?format=json,2.0,,,1977.0,2007.0,,N,,30.0,N,Y,U,341.0
2244,L000167,"Leach, Claude (Buddy), Jr.",Democratic,Louisiana,https://api.congress.gov/v3/member/L000167?format=json,4.0,,,1979.0,1981.0,,N,,2.0,N,Y,U,1.0
2245,L000155,"Lazio, Rick",Republican,New York,https://api.congress.gov/v3/member/L000155?format=json,2.0,,,1993.0,2001.0,,N,,8.0,N,Y,U,91.0
2246,L000119,"Laughlin, Greg",Republican,Texas,https://api.congress.gov/v3/member/L000119?format=json,14.0,,,1989.0,1997.0,,N,,8.0,N,Y,U,26.0
2247,L000116,"Latta, Delbert L.",Republican,Ohio,https://api.congress.gov/v3/member/L000116?format=json,5.0,,,1959.0,1989.0,,N,,30.0,N,Y,U,133.0
2248,L000553,"LaTourette, Steven C.",Republican,Ohio,https://api.congress.gov/v3/member/L000553?format=json,14.0,,,1995.0,2013.0,,N,,18.0,N,Y,U,151.0
2249,L000111,"Latham, Tom",Republican,Iowa,https://api.congress.gov/v3/member/L000111?format=json,3.0,,,1995.0,2015.0,,N,,20.0,N,Y,U,103.0
2250,L000098,"LaRocco, Larry",Democratic,Idaho,https://api.congress.gov/v3/member/L000098?format=json,1.0,,,1991.0,1995.0,,N,,4.0,N,Y,U,40.0
