date,amount,honoree_name,Payee Name,Contribution Type,contributor_name,state,country,Registrant Name
2022-01-21,1000.00,Suzanne Bonamici,"BONAMICI FOR CONGRESS PO BOX 1632 BEAVERTON, OR 97075",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Steven Horsford,"NEVADANS FOR STEVEN HORSFORD PO BOX 15096 WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Steve Cohen,"COHEN FOR CONGRESS 228 2ND STREET, SE WASHINGTON, D.C. 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Shontel Brown,"SHONTEL BROWN FOR CONGRESS 413 NEW JERSEY AVE SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Sean Patrick Maloney,"SEAN PATRICK MALONEY FOR CONGRESS 415 NEW JERSEY AVENUE SE WASHINGTON, DC 200",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Salud Carbajal,"SALUD CARBAJAL FOR CONGRESS PO BOX 1290 SANTA BARBARA, CA 93102",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Ryan Zinke,"ZINKE FOR CONGRESS 439 NEW JERSEY AVE, SE, WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Robert Aderholt,"ROBERT ADERHOLT FOR CONGRESS 403 FIRST STREET, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Rick Allen,"RICK W. ALLEN FOR CONGRESS PO BOX 338 AUGUSTA, GA 30903",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Peter Meijer,"PETER MEIJER FOR CONGRESS 3213 DUKE STREET, SUITE 700 ALEXANDRIA VA 22314",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Pete Aguilar,"PETE AGUILAR FOR US CONGRESS 499 S CAPITOL ST SW WASHINGTON, DC 2000",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Neal Dunn,"FRIENDS OF NEAL DUNN 12176 CHANCERY STATION CIRCLE RESTON, VA 20190",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Mike Simpson,"SIMPSON FOR CONGRESS 439 NEW JERSEY AVE, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Mike Jonson,"MIKE JOHNSON FOR CONGRESS 6401 YORK STREET METAIRIE, LA 70003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-01-21,1000.00,Lois Frankel,"LOIS FRANKEL FOR CONGRESS PO BOX 15096 WASHINGTON, DC 200",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Liz Cheney,"LIZ CHENEY FOR WYOMING PO BOX 3167 CHEYENNE, WYOMING 82003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Lisa Blunt Rochester,"LISA BLUNT ROCHESTER FOR CONGRESS 415 NEW JERSEY AVENUE SE WASHINGTON, DC 200",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Lauren Boebert,"LAUREN BOEBERT FOR CONGRESS 1334 CONIFER TRAIL ELIZABETH, CO 80107",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Kweisi Mfume,"KWEISI MFUME FOR CONGRESS PO BOX 636 ANNANDALE, VA 22003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Ken Buck,"BUCK FOR COLORADO POBOX338018 GREELEY, COLORADO 80633",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Kalena Bruce,KALENA BRUCE FOR CONGRESS,feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Josh Harder,"JOSH HARDER FOR CONGRESS PO BOX 4426 MODESTO, CA 95352",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-17,1000.00,John Larson,"LARSON FOR CONGRESS 413 NEW JERSEY AVE., SE WDC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Joe Neguse,"JOE NEGUSE FOR CONGRESS 499 SOUTH CAPITOL STREET, SW WASHINGTON, DC 2",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Joe Courtney,"COURTNEY FOR CONGRESS 228 2ND STREET SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Jimmy Panetta,"JIMMY PANETTA FOR CONGRESS 412 FIRST ST SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Jim Costa,"JIM COSTA FOR CONGRESS 412 FIRST ST SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Jason Crow,"JASON CROW FOR CONGRESS 8547 E ARAPAHOE ROAD GREENWOOD VILLAGE, CO, 8",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Jared Golden,"JARED GOLDEN FOR CONGRESS P.O. BOX 7108 LEWISTON, ME 04240",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,James Comer,"COMER FOR CONGRESS 1100 NEW JERSEY AVE., SE, SUITE 2406 WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Jahana Hayes,"FRIENDS OF JAHANA HAYES 228 SECOND STREET, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Hal Rogers,"HAL ROGERS FOR CONGRESS P.O. BOX 1214 SOMERSET, KY 42502",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Greg Pence,"GREG PENCE FOR CONGRESS 439 NEW JERSEY AVE, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Gerry Connolly,"GERRY CONNOLLY FOR CONGRESS P.O. BOX 563 MERRIFIELD, VA 22116",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Gary Palmer,"GARY PALMER FOR CONGRESS 410 1ST STREET SE, 2ND FLOOR WASHINGTON DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Garret Graves,"GARRET GRAVES FOR CONGRESS 1100 NEW JERSEY AVE., SE WASHINGTON, DC 2",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Bennie Thompson,"FRIENDS OF BENNIE THOMPSON 413 NEW JERSEY AVE, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Frank Lucas,"LUCAS FOR CONGRESS PO BOX 1726 OKLAHOMA CITY, OK 73101",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Elise Stefanik,ELISE VICTORY FUND 220 W WINDSOR AVE ALEXANDRIA VA 22301,feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Dwight Evans,"DWIGHT EVANS FOR CONGRESS 415 NEW JERSEY AVE, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Doug Lamalfa,THE DOUG LAMALFA COMMITTEE 9458 TREELAKE RD. GRANITE BAY CA 95746,feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Doris Matsui,"MATSUI FOR CONGRESS 322 17TH STREET, NE WASHINGTON, DC 20002",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Don Bacon,"DON BACON FOR CONGRESS 1200 TRINITY DRIVE ALEXANDRIA, VA 22314",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-01-21,1000.00,Debbie Wasserman Schultz,"DEBBIE WASSERMAN SCHULTZ FOR CONGRESS 1071 TWIN BRANCH LANE WESTON, FL 33326",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,David Valadao,"VALADAO FOR CONGRESS 2308 MOUNT VERNON AVE #337 ALEXANDRIA, VA 22301",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Dan Newhouse,"DAN NEWHOUSE FOR CONGRESS P.O. BOX 10949 YAKIMA, WA 98909",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-01-21,1000.00,Dan Kildee,FRIENDS OF DAN KILDEE,feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Mike Crapo,"CRAPO VICTORY COMMITTEE 5263 POCOSIN LANE ALEXANDRIA,",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Clay Higgins,"CAPTAIN HIGGINS FOR CONGRESS COMMITTEE 411 FIRST ST. SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-01-21,1000.00,Cindy Axne,"CINDY AXNE FOR CONGRESS P.O. BOX 2433 FALLS CHURCH, VA 22042",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Chris Jacobs,"JACOBS FOR CONGRESS P.O. BOX 387 CLARENCE, NY 14031",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Chellie Pingree,"PINGREE FOR CONGRESS PO BOX 17613 PORTLAND, ME 04112",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Brad Sherman,SHERMAN FOR CONGRESS COMMITTEE PO BOX 75214 WASHINGTON DC 20013-5214,feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Brad Finstad,"FINSTAD FOR CONGRESS 2776 S. ARLINGTON MILL DRIVE #161 ARLINGTON, VA 22206",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,Bonnie Watson Coleman,BONNIE WASTON COLEMAN FOR CONGRESS,feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-01-21,1000.00,Bob Gibbs,"GIBBS FOR CONGRESS 3410 ALABAMA AVENUE ALEXANDRIA, VA 22305",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Beatty McCollum,"BETTY MCCOLLUM FOR CONGRESS 6 E STREET, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Barbara Lee,"BARBARA LEE FOR CONGRESS 228 2ND STREET, SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Austin Scott,AUSTIN SCOTT FOR CONGRESS,feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,Antonio Delgado,"DELGADO FOR CONGRESS 5304 MCKINLEY ST BETHESDA, MD 20814",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Adrian Smith,"ADRIAN SMITH FOR CONGRESS 439 NEW JERSEY AVE SE WASHINGTON, DC 20003",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-17,1000.00,Adam Hollier,"ADAM HOLLIER FOR CONGRESS 220 BELMONT ST. DETROIT, MI 48202",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-09,1000.00,Doug Lamborn,"LAMBORN FOR CONGRESS PO BOX 64107 COLORADO SPRINGS, CO 80962",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-27,1000.00,John Boozman,"BOOZMAN FOR ARKANSAS 901 N. WASHINGTON STREET #700 ALEXANDRIA, VA 22314",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-05-13,1000.00,John Thune,"FRIENDS OF JOHN THUNE P.O. BOX 841 SIOUX FALLS, SD 57101",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Lisa Murkowski,"LISA MURKOWSKI FOR U.S. SENATE 1111 19TH STREET NW WASHINGTON, D.C. 20036",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-06-23,1000.00,Tammy Duckworth,"TAMMY FOR ILLINOIS 124 WASHINGTON ST, STE 101 FOXBORO, MA 02035",feca,SELF,DC,US,AMERICAN SUGARBEET GROWERS ASSOCIATION
2022-03-01,500.00,Haley Stevens,HALEY STEVENS,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-03-02,500.00,Maggie Hassan,MAGGIE HASSAN,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-03-24,1000.00,Democratic Senatorial Campaign Committee,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-03-31,1000.00,Mark Kelly,MARK KELLY,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-05-05,1000.00,Nikema Williams,NIKEMA WILLIAMS,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-02-03,500.00,Congresswoman Ashley Hinson,ASHLEY HINSON FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-02-09,500.00,Congressman Greg Murphy,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-02-24,1500.00,Congresswoman Beth Van Duyne,BETH VICTORY FUND,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-09,1000.00,Congressman Brad Wenstrup,WENSTRUP FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-12,500.00,Senator Roger Marshall,KANSANS FOR MARSHALL,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-12,1000.00,Congressman Darin LaHood,LAHOOD FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-12,500.00,Congressman Jason Smith,JASON SMITH FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-12,500.00,Congressman Gus Bilirakis,BILIRAKIS FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-12,1000.00,Congresswoman Ashley Hinson,ASHLEY HINSON FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-12,500.00,Congressman Jodey Arrington,TEXANS FOR JODEY ARRINGTON,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-28,1000.00,Senator Marsha Blackburn,MARSHA FOR SENATE,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-28,1000.00,Congressman Richard Hudson,HUDSON FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-03-31,1000.00,Congressman Randy Feenstra,FEENSTRA FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-05-06,1000.00,Congresswoman Michelle Steel,MICHELLE STEEL FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-05-11,500.00,Congressman Larry Bucshon,BUCSHON FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-05-31,250.00,Congresswoman Michelle Steel,MICHELLE STEEL FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-07,1000.00,State Senator Tom Kean Jr.,KEAN FOR CONGRESS INC.,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-10,1000.00,Congressman Markwayne Mullin,MULLIN FOR AMERICA,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-17,1000.00,Senator Roger Marshall,KANSANS FOR MARSHALL,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-24,500.00,Congressman Greg Steube,GREG STEUBE FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-27,1000.00,Congresswoman Diana Harshbarger,DIANA FOR CONGRESSMAN,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-27,1000.00,Congressman Ron Estes,RON ESTES FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-29,2500.00,Alston and Bird PAC,ALSTON AND BIRD PAC,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-29,1000.00,Congresswoman Beth Van Duyne,BETH VAN DUYNE FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-30,500.00,Congressman John Joyce,JOHN JOYCE FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-30,500.00,Congressman John Curtis,JOHN CURTIS FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-30,1000.00,Congressman David Kustoff,KUSTOFF FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-06-30,1000.00,Congressman Greg Murphy,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-01-18,1000.00,Representative Robin Kelly,ROBIN KELLY FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-01-19,1500.00,Representative Donald Payne Jr.,DONALD M PAYNE JR FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-01-25,1000.00,Congresswoman Ashley Hinson,ASHLEY HINSON FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-01-25,1000.00,Representative Dan Kildee,FRIENDS OF DAN KILDEE,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-02-08,1000.00,Representative Kurt Schrader,KURT SCHRADER FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-02-09,3000.00,Senator Chuck Schumer,FRIENDS OF SCHUMER,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-30,1500.00,Congressman Drew Ferguson,FERGUSON FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-02-15,2500.00,Senator Raphael Warnock,WARNOCK FOR GEORGIA,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-02,2500.00,Representative Richard Neal,RICHARD E NEAL FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-02,1000.00,Representative Hank Johnson,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-02,2500.00,Congressman Brad Wenstrup,WENSTRUP FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-02,2500.00,Congressman Darin LaHood,LAHOOD FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-03,1500.00,Senator John Bozeman,BOZEMAN FOR ARKANSAS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-14,1500.00,Senator Ben Cardin,LEGPAC,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-07,2500.00,Representative Jim Clyburn,FRIENDS OF JIM CLYBURN,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-14,1000.00,Representative Ted Lieu,LIEU FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-14,2500.00,Senator Ron Wyden,WYDEN FOR SENATE,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-14,2500.00,Senator Debbie Stabenow,STABENOW FOR US SENATE,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-15,5000.00,Senator Marsha Blackburn,MARSHA PAC,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-21,5000.00,Senator John Thune,FRIENDS OF JOHN THUNE,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-30,1000.00,Senator John Bozeman,BOZEMAN FOR ARKANSAS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-03-31,2500.00,Representative Steny Hoyer,HOYER'S MAJORITY FUND,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-04-19,500.00,Senator Ron Wyden,WYDEN FOR SENATE,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-04-25,1000.00,Senator Catherine Cortez Masto,CATHERINE CORTEZ MASTO FOR SENATE,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-04-25,2500.00,Congresswoman Diana Harshbarger,DIANA FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-05-10,1000.00,Congresswoman Kay Granger,KAY GRANGER CAMPAIGN FUND,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-05-17,2500.00,Representative Angie Craig,ANGIE CRAIG FOR CONGRESS,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-05-17,2500.00,Senator Mazie Hirono,FRIENDS OF MAZIE HIRONO,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-05-23,1000.00,Representative Don Beyer,FRIENDS OF DON BEYER,feca,ALSTON & BIRD PAC,DC,US,ALSTON & BIRD LLP
2022-06-14,1000.00,Congressman Kelly Armstrong,ARMSTRONG FOR CONGRESS,feca,SELF,DC,US,ALSTON & BIRD LLP
2022-01-13,2500.00,Maggie Hassan,MAGGIE HASSAN,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-01-26,1000.00,Patty Murray,PATTY MURRAY,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-03-04,250.00,Jerry Dickenson,JERRY DICKENSON,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-03-08,250.00,Molly Gray,MOLLY GRAY,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-03-16,1000.00,New Direction PAC,NEW DIRECTION PAC,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-05-16,1000.00,Committee for a Democratic Future,COMMITTEE FOR A DEMOCRATIC FUTURE,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-06-13,2500.00,Jeanne Shaheen,JEANNE SHAHEEN,feca,SELF,DC,US,"KEEFE SINGISER PARTNERS, FKA KEEFE STRATEGIES LLC"
2022-02-10,500.00,Peter Welch,PETER WELCH,feca,SELF,DC,US,BLUE MOUNTAIN STRATEGIES
2022-02-16,500.00,Maggie Hassan,MAGGIE HASSAN FOR NEW HAMPSHIRE,feca,SELF,DC,US,BLUE MOUNTAIN STRATEGIES
2022-02-23,300.00,Green Mountain PAC,GREEN MOUNTAIN PAC,feca,SELF,DC,US,BLUE MOUNTAIN STRATEGIES
2022-03-31,500.00,Molly Gray,MOLLY GRAY FOR VERMONT,feca,SELF,DC,US,BLUE MOUNTAIN STRATEGIES
2022-04-26,500.00,Tim Ryan,TIM RYAN FOR SENATE,feca,SELF,DC,US,BLUE MOUNTAIN STRATEGIES
2022-05-04,500.00,Martin Heinrich,MARTIN HEINRICH FOR SENATE,feca,SELF,DC,US,BLUE MOUNTAIN STRATEGIES
2022-06-29,1000.00,Molly Gray,MOLLY GRAY FOR CONGRESS,feca,SELF,DC,US,BLUE MOUNTAIN STRATEGIES
2022-06-21,500.00,Sen. Lisa Murkowski,LORI J. PICKFORD,feca,SELF,DC,US,"CITIZENS FOR RESPONSIBLE ENERGY SOLUTIONS, INC."
2022-03-30,250.00,None,DAN NEWHOUSE - DAN NEWHOUSE FOR CONGRESS,feca,SELF,WA,US,AMERICAN EXPLORATION & MINING ASSOCIATION
2022-06-29,200.00,none,LISA MURKOWSKI - LISA MURKOWSKI FOR U.S. SENATE,feca,SELF,WA,US,AMERICAN EXPLORATION & MINING ASSOCIATION
2022-05-23,1040.00,Congressman Jack Bergman,THE BERGMAN VICTORY COMMITTEE,feca,SELF,DC,US,BEST BEST & KRIEGER LLP
2022-06-30,1000.00,Congressman Jack Bergman,THE BERGMAN VICTORY COMMITTEE,feca,SELF,DC,US,BEST BEST & KRIEGER LLP
2022-03-28,5000.00,THE HONORABLE PETE AGUILAR,PETE AGUILAR FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,2500.00,THE HONORABLE JOHN BERGMAN,BERGMANFORCONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,2500.00,THE HONORABLE SHONTEL BROWN,SHONTEL BROWN FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,1000.00,THE HONORABLE KAT CAMMACK,KAT FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,1000.00,THE HONORABLE RODNEY DAVIS,RODNEY DAVIS FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,4000.00,THE HONORABLE RODNEY DAVIS,RODNEY DAVIS FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,5000.00,THE HONORABLE MADELEINE DEAN,MAD 4 PA PAC,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,2500.00,THE HONORABLE VIRGINIA FOXX,VIRGINIA FOXX FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,2500.00,THE HONORABLE JAIME HERRERA BEUTLER,JAIME FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
2022-03-28,2500.00,THE HONORABLE JAIME HERRERA BEUTLER,JAIME FOR CONGRESS,feca,EEPAC,DC,US,EMERGENT BIOSOLUTIONS INC.
